fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
10.707403372584512;0.3438894941123231;0.5726850843146127;2.2462983137077437;0.0781392217617777;6.268508431461282;19.73149156853872;0.997092950455012;3.185646433348418;0.762961349033805;10.93889494112323;1
12.639556966794478;0.3152742622392638;0.6896729921242329;2.674683601533745;0.07120886066411043;5.868143444018404;29.791139335889575;0.9990560127011503;2.9387617742370216;0.7989029510429446;10.090084423159512;1
8.122875641765917;0.498416301723898;0.27369529597757125;3.6917619112377773;0.06610557988507347;10.491201676243877;19.017596647512246;0.9967596781561318;3.3743841173370717;0.6917596647512244;11.51231765325857;1
10.149531987598348;0.3354212111614868;0.4950468012401652;2.499063975196696;0.08171060558074342;5.50468012401652;13.0;0.9970095242549006;3.1357956210828086;0.6945787888385132;11.055148136418172;1
10.5;0.2552108053794383;0.47;1.9478919462056172;0.07512648322766297;6.0;24.0;0.9976478919462056;3.1728162080691575;1.006475637656068;10.923945973102809;1
7.521799444773112;0.2871280222090755;0.32494807773176426;2.071280222090755;0.06182179944477311;19.069203331361326;34.0;0.9951358478001183;3.2817820055522686;0.8821799444773113;11.353460166568066;1
9.1272819908538;0.3435062288327485;0.43896262700350874;3.145436018292398;0.09831121189894738;12.324688558362572;24.324688558362574;0.9953601245766549;3.272209512587134;0.7194813135017544;12.129875423345029;1
9.6789831225521;0.28571317756450537;0.41008344694591464;1.8226858163661923;0.08347875041109824;6.0;10.0;0.9960188162286603;3.1810091203994375;0.6111760142912669;11.41176014291267;1
10.341471267745888;0.41524252814446955;0.4482942535491776;2.017683908468236;0.06799373556039986;7.0;19.82316091531764;0.9960738034581567;3.170062644396001;0.8059155176214124;10.993896549190584;1
7.2;0.3763149561844268;0.3947401752622929;2.6710234664549373;0.06910551314467198;23.18425219077866;42.36850438155732;0.993887968899586;3.3510551314467194;0.7439527848012258;12.549920837520546;1
7.906329969788484;0.5062020181269097;0.16974747734136286;2.3531649848942418;0.0673924243202409;32.67087537764395;45.797474773413626;0.9944650656661631;3.4227845105740307;0.7772154894259693;12.620252522658637;1
10.155448355321628;0.40980703957893183;0.5052553949005607;2.3208286191811744;0.07333654934035114;9.554483553216288;26.891032893567424;0.9967643586842574;3.195641315742697;0.8022758223391856;11.920828619181174;1
7.2;0.36;0.46;2.1;0.07400000000000001;24.0;44.0;0.99534;3.4;0.85;11.0;1
7.2;0.36;0.46;2.1;0.07400000000000001;24.0;44.0;0.99534;3.4;0.85;11.0;1
9.360569999766607;0.4716728570428314;0.39;2.321139999533213;0.06856158570661708;21.0;56.48897142723775;0.9964203592843973;3.2507261427937935;0.7790532857509618;11.18612142840472;1
10.191554120717072;0.5990915812217888;0.38564939865869924;2.938963919521952;0.07560397771978865;24.480481073040636;57.69481959760976;0.9975382617801729;3.2742867704913823;0.7448048107304064;11.761036080478048;1
5.336126689155378;0.6018624154171303;0.09916199325338655;1.8387331084462186;0.04727746621689244;14.916199325338656;90.44506756621513;0.9920295347971012;3.550838006746613;0.8691619932533865;13.383239865067731;1
7.189187466704382;0.38243441328996025;0.3091874667043824;2.0108125332956175;0.06313531599603985;14.891874667043824;28.0;0.9948027190663083;3.2456781732786455;0.7240531066874103;11.240531066874103;1
6.452262839636681;0.4029362782761619;0.30412744344767617;1.9431209275872066;0.08289934841395302;22.431209275872064;55.0;0.9947782548868953;3.609362782761619;0.6911911651715142;11.930286029316843;1
10.373948361470534;0.37478967229410687;0.4626051638529466;2.1;0.09722657398233892;5.869741807352671;9.869741807352671;0.9963716681231465;3.1304206554117866;0.6552103277058932;11.839077457794199;1
8.075017014052486;0.46749489578425407;0.23501020843149187;2.067869295751776;0.0746065352124112;12.0;18.535738591503552;0.9955835670535294;3.239639211274467;0.6939346478758881;10.875017014052487;1
8.644574221004465;0.4911785949223223;0.11771288949776701;2.5;0.08900467195616077;19.55659376803573;48.77829688401786;0.9974159864137349;3.3466510934794638;0.8511318753607146;10.677596090593747;1
9.337142144459655;0.3839120276081247;0.43391202760812464;3.0059343948647745;0.0698615307864886;10.490109341892042;19.0;0.995473977133865;3.265692346067557;0.6809890658107958;11.803956263243183;1
13.166644578708908;0.3115420295931765;0.7335870250718655;2.6563864693788233;0.08287160797369075;23.0;42.89741890669916;0.9985384513440195;3.0276902688038994;0.68;11.307677016029244;1
7.765169758879988;0.30484744234971495;0.3751525576502851;2.213644182377138;0.05665889544057155;4.0;9.378813941257127;0.9933239492976778;3.339317790881143;0.6534110455942845;12.8;1
8.840411473639094;0.35673524560651554;0.46755143420488665;1.7783676228032577;0.06732249587655381;7.0;15.783676228032578;0.9946113470491214;3.233795614916416;0.7137956149164164;12.370205736819546;1
9.772197882733137;0.5149644567921337;0.5564680111129203;2.407517771603933;0.09157162339525271;29.92482228396067;51.699289135842676;0.9969631765568084;3.199773103085113;0.7690213259247198;11.660142172831465;1
11.720458970356447;0.43710326833020063;0.5550573712945559;1.4698852574108883;0.0883747566303954;22.301147425891116;41.301147425891116;0.9975457458268292;2.9898852574108883;0.7359082059287105;10.080688455534672;1
7.7353713856031145;0.2923799849610901;0.3282971084824916;2.282971084824916;0.06482971084824916;17.469429215953284;34.530570784046716;0.9955713995488327;3.29237998496109;0.8929257228793771;11.565285392023359;1
8.53692353015645;0.3529232355547573;0.4120001473008461;3.6917619112377773;0.05924620596799168;3.0;9.092308825391124;0.9972396905854054;3.364307499683509;0.6535383822226214;11.646154412695562;1
9.369262137009272;0.319105178084106;0.469552589042053;1.973736246588742;0.08146891589111922;6.60894821915894;12.39105178084106;0.9946701396466306;3.2382684465747684;0.589105178084106;12.026263753411259;1
7.872347291646301;0.24931399656409658;0.31958202081093107;1.773740555609864;0.055566986806709615;7.27652708353699;14.90782430548767;0.9946537405556097;3.3375133819573426;0.7917041874938904;11.881564861097534;1
5.138529889618369;0.5628453134694373;0.02119143929010343;1.7963247240459246;0.0447705977923674;14.385298896183699;86.57794834427555;0.9924820274525646;3.556147011038163;0.928441033114489;13.028432965394572;1
10.461828684694567;0.27435418377489096;0.5001597621414122;2.1817131530543437;0.07967199207138041;5.618286846945656;22.0;0.9984397689367196;3.229085657652717;0.9316689225531535;10.952685261221738;1
5.124020241732585;0.42600506043314623;0.013211132952921784;1.8480404834651702;0.0444804048346517;17.75979758267415;88.12010120866293;0.9916000253021658;3.6559730465252054;0.7480151812994388;13.6;1
10.224680157038716;0.477952475430348;0.3763436935156824;2.526873870313649;0.06270932416411419;30.09689194529527;55.451554027352365;0.9956292322003538;3.1719378389059054;0.8302193713274932;12.154844597264763;1
10.055060699667445;0.2847773148503506;0.5661538323420368;2.540080633634057;0.08176113425748248;39.77518795919791;74.27530349833722;0.9951280563537671;3.006153832342037;0.6602833848170951;11.827530349833724;1
8.37418079696102;0.28;0.47629096015194894;2.0505461353593195;0.08978549879835578;6.1236346616017014;12.0;0.994013237282735;3.258763653383983;0.6113455736878809;12.38763653383983;1
6.758743702465529;0.5097311608859159;0.18762311073965876;2.2941708650229806;0.0634708543251149;13.529145674885097;28.73542716255745;0.9941631381713331;3.3697311608859155;0.6491030121186804;11.59417086502298;1
7.833055748526418;0.611172334145322;0.05418320597256461;2.406278047936984;0.07759833449115851;17.133888502947165;38.0;0.9958983344911585;3.3453555401178865;0.7587443904126031;11.954388155599613;1
8.202749561479338;0.42361136762291507;0.3574976913937641;1.944454704916604;0.06583317942625094;6.0;12.0;0.9950841612799188;3.382502308606236;0.7008341028687453;11.627772647541697;1
10.176564560110831;0.2940786993122557;0.44223609793676716;2.636314797249023;0.08731305371114739;16.0;47.0;0.9977529868034121;3.209159283851368;0.9435777566988275;10.82289820962842;1
7.985154961148954;0.2971615012950349;0.6629690077702094;3.6917619112377773;0.055960847280426745;37.14518766187936;101.5;0.9936907992578285;3.051158231221994;0.5440619844595814;12.04453511655314;1
8.410684667944798;0.3782779994522297;0.3617220005477704;3.6917619112377773;0.06265559989044593;3.2551866630148645;9.255186663014864;0.9975101451981375;3.3787240666849256;0.663827799945223;11.408610002738852;1
7.347299651937046;0.5678070562197334;0.15533536546610197;2.2945993038740915;0.0736759582324455;15.736498259685229;31.945993038740916;0.9966643554055691;3.48777439088983;0.708445121822034;10.931750870157387;1
5.472935988897719;0.46180426740681874;0.10469593810908895;2.277285602079524;0.0535956503868182;20.870116960965852;101.5;0.9927465002055159;3.486423676253411;0.6088803856375004;12.210108740329545;1
8.078732716774613;0.46638018496761624;0.23723963006476742;2.070523369124723;0.07447383154376384;12.0;18.541046738249445;0.995582611587115;3.238842989262583;0.6952616845623616;10.878732716774612;1
6.8874279301828;0.4450288279268801;0.26934256858225997;3.2622837905483997;0.061844290523629;10.125720698172001;29.0;0.9941065282668369;3.31940022443602;0.52658592269059;11.4125720698172;1
5.363723813848293;0.7025919205462683;0.09088285584551219;1.5627618615170729;0.046725523723034144;14.088285584551219;91.54895255393171;0.99218959812032;3.5591171441544875;0.8608828558455122;13.205565054859687;1
8.262635351842764;0.29131767592138214;0.37131767592138215;2.4373646481572355;0.07613176759213822;16.626353518427642;44.494585926289425;0.9950004697223586;3.343628183341512;0.7737364648157236;12.051624222113173;1
9.955789672638138;0.3493985246625912;0.37914280314107673;2.4;0.08273383771288503;5.206014753374088;17.206014753374088;0.9967002107053742;3.176180442601223;0.7488870816195623;10.888420654723722;1
7.800517790622537;0.3611270247271473;0.3450258895311269;2.1625647238278174;0.05324093866410559;33.502588953112685;53.37435276172183;0.9958535242967257;3.281230582851655;0.875233005780142;11.501553371867614;1
10.297405684714247;0.30382619757472495;0.4435667660461498;1.8913098787362492;0.061234760485055;3.0;9.382619757472499;0.9951520101768747;3.0940856291033003;0.6694811369428495;11.270428145516501;1
9.04636571936263;0.3141354262868167;0.34877199822307964;2.0902257104780277;0.06434085701593426;12.731828596813148;27.26817140318685;0.995079548579044;3.2626817140318685;0.8158645737131833;11.941354262868167;1
7.143495741928828;0.4421546838782892;0.2563209548323866;2.056504258071172;0.06362807483960822;14.43495741928828;28.71747870964414;0.9952511400258691;3.3119311742031994;0.7204470193501796;10.989226580608554;1
9.756771639197007;0.4014192909799251;0.5392253913695135;2.601611705873597;0.09370314917591019;12.0;28.53548227449813;0.996005932067426;3.2539355317650562;0.75;12.118065952951683;1
9.025543122688847;0.3751086245377693;0.4418477075629489;3.1396752168075626;0.08698376084037812;12.0;24.41847707562949;0.9953686416480674;3.2760324783192436;0.737662936806654;12.544020198318336;1
7.2;0.3790093035211895;0.3839627859152421;2.765325623241632;0.06829720894364316;23.049534823940526;42.09906964788105;0.9936481719866141;3.342972089436431;0.7264395271122683;12.805883834513;1
7.072025589320357;0.2862004264886726;0.40400852977345225;3.6917619112377773;0.035172253584325845;36.465031986650445;101.5;0.9915564974384989;3.182494668891592;0.4272025589320357;11.886012794660179;1
8.328289177338052;0.27138152955634204;0.4035361471672565;1.735690764778171;0.06006743001228908;7.0;15.35690764778171;0.9945942763059112;3.280740158744012;0.7607401587440119;12.114144588669026;1
7.735359190660074;0.3196515242140153;0.23840627835998862;2.277390582460017;0.0635448385034021;19.257968608200056;49.0;0.9969024904917081;3.3845218835079964;0.7857968608200057;10.822609417539983;1
8.784169421910859;0.3611148244172002;0.40730211777388575;2.346042355477715;0.09085952998248586;6.0;10.0;0.9958565440086242;3.1785618800700566;0.6069788222611425;11.711148244172001;1
9.956108156521397;0.3274725809938302;0.3448610055900499;1.7233358658388016;0.07407498100620899;9.102779888199;28.0;0.9966871104357764;3.2492501899379103;0.8135552178881598;11.2;1
8.230680280699163;0.2753979578951254;0.3984659859650418;2.338639438601671;0.05031258456154597;4.0;10.0;0.9936060204210487;3.3207959157902507;0.7015340140349582;12.753979578951254;1
5.3512934867165205;0.7676226566245192;0.06701159645773866;1.2974130265669601;0.04567528991144346;13.811775221391335;92.18822477860867;0.992265245313249;3.5878590548706093;0.830517394686608;13.09741302656696;1
7.816211866753048;0.3374189406662348;0.3609727120051829;2.241894066623476;0.06219325846636433;20.483788133246954;37.0;0.9951432166946571;3.306121991325991;0.8009727120051829;11.841894066623476;1
8.9;0.12;0.45;1.8;0.075;10.0;21.0;0.9955200000000001;3.41;0.76;11.9;1
7.320399556721108;0.34407991134422167;0.3320399556721108;2.357203102952243;0.0662439512393219;20.388013298366754;37.20399556721108;0.9948124084222989;3.3561198670163326;0.792439512393219;12.405993350816622;1
5.350972410725755;0.6560492991490074;0.09470827678227337;1.6902758927424453;0.04698055178548489;14.470827678227336;91.03889642903022;0.9921156399822094;3.5552917232177266;0.8647082767822734;13.294165535645467;1
6.725988641745551;0.5222034074763346;0.17569678182790618;2.3160075721696325;0.06232015144339265;13.419962139151837;29.0;0.994127485802182;3.3801035967805753;0.6493973497406286;11.616007572169632;1
10.69442386521055;0.3747583768932375;0.5500371836327099;2.970817898907914;0.08089591403075302;5.3531599037218225;13.353159903721822;0.9976706319807443;3.05;0.74;10.853159903721822;1
7.434830719910871;0.4598203136106955;0.217917533858348;2.233033856017826;0.06511310762654783;13.0;29.556553813273915;0.9955450472915652;3.314254775477956;0.6812209194601305;10.586892373452171;1
7.7382904055432435;0.4116745005100021;0.4579156478491859;3.6917619112377773;0.11809664784940449;5.0;10.382904055432437;0.9976594848665189;3.2959484866518927;0.9306674183813491;9.976580811086487;1
8.732847370183569;0.46839407872705385;0.28967443344920024;2.5025267207833517;0.08256316801958379;14.974732792166485;33.0;0.9985339309529694;3.467220607138313;0.7463896964308433;10.646209918824972;1
10.011669556724684;0.309794066646035;0.47;2.5938219993810496;0.08478720220090283;14.020593335396502;32.993135554867834;0.9996308481980813;3.3585584665222448;0.7991076221328183;10.500686444513217;1
8.9;0.12;0.45;1.8;0.075;10.0;21.0;0.9955200000000001;3.41;0.76;11.9;1
7.43177448101911;0.5974001974607207;0.12118298734607286;2.357634025307854;0.07809353113885345;16.21182987346073;33.105914936730365;0.9971312237366624;3.5482255189808907;0.7122421367133764;10.852957468365183;1
9.277009596957427;0.13945855984296393;0.454864639960741;1.8121615999018525;0.07487838400098147;10.0;21.0;0.9957729612779586;3.3577051204220347;0.7478384000981475;11.656768001962952;1
7.311700371063411;0.4041498144682944;0.2713026205956086;1.7779250927658528;0.07201325834892676;16.558501855317054;24.0;0.9943997116187244;3.2841498144682943;0.6955850185531706;11.21236328850975;1
12.50914464777631;0.2806096431850873;0.546096431850873;2.3091446477763093;0.08239626807030673;11.908553522236906;28.969517840745635;0.9996908553522237;3.1127433943328926;1.0650000000000002;9.830482159254366;1
11.275812318591642;0.49213900354228335;0.48095668217505755;2.6866426498190186;0.10526173446298122;6.554151656136886;21.445848343863112;0.998486642649819;3.1878339337545243;0.9336281522112538;11.575812318591641;1
9.047002947426803;0.28116715790446706;0.3335331368382132;1.9881701053312693;0.061586745264714735;13.0;27.0;0.9949444786528691;3.238801178970721;0.7958357895223354;11.629337263235737;1
5.178847839217299;0.43971195980432504;0.04336631156951508;1.9576956784346005;0.04557695678434601;17.211521607827;88.3942391960865;0.9916685597990217;3.62480651254789;0.7891358794129751;13.6;1
